transaction_id,timestamp,user_id,device_id,ip_id,merchant_id,amount,label
tx_000299,2025-01-04 02:45:00,u_00054,d_0498,ip_1487,m_0284,106.84,0
tx_000300,2025-01-04 03:00:00,u_00909,d_0090,ip_0033,m_0168,17.37,0
tx_000301,2025-01-04 03:15:00,u_02065,d_1185,ip_1047,m_0010,106.99,0
tx_000302,2025-01-04 03:30:00,u_00024,d_0262,ip_1726,m_0081,119.2,0
tx_000303,2025-01-04 03:45:00,u_02240,d_0158,ip_1974,m_0294,19.12,0
tx_000304,2025-01-04 04:00:00,u_01357,d_1768,ip_0642,m_0046,155.3,0
tx_000305,2025-01-04 04:15:00,u_00350,d_0853,ip_0096,m_0250,50.61,0
tx_000306,2025-01-04 04:30:00,u_00755,d_1171,ip_0336,m_0278,284.03,0
tx_000307,2025-01-04 04:45:00,u_01385,d_0391,ip_0748,m_0064,116.04,0
tx_000308,2025-01-04 05:00:00,u_00789,d_0183,ip_0974,m_0167,1054.79,0
tx_000309,2025-01-04 05:15:00,u_00271,d_0112,ip_0772,m_0179,114.87,0
tx_000310,2025-01-04 05:30:00,u_01664,d_0637,ip_0199,m_0238,228.24,0
tx_000311,2025-01-04 05:45:00,u_01680,d_0006,ip_0748,m_0239,119.93,0
tx_000312,2025-01-04 06:00:00,u_00297,d_0756,ip_0637,m_0018,29.27,0
tx_000313,2025-01-04 06:15:00,u_00703,d_0584,ip_1072,m_0095,120.94,0
tx_000314,2025-01-04 06:30:00,u_00609,d_0948,ip_0174,m_0282,315.26,0
tx_000315,2025-01-04 06:45:00,u_01648,d_1061,ip_1739,m_0106,270.97,0
tx_000316,2025-01-04 07:00:00,u_01825,d_0555,ip_0917,m_0073,110.69,0
tx_000317,2025-01-04 07:15:00,u_01817,d_0819,ip_0699,m_0188,34.58,0
tx_000318,2025-01-04 07:30:00,u_02346,d_0140,ip_1994,m_0058,282.72,0
tx_000319,2025-01-04 07:45:00,u_01921,d_0543,ip_1637,m_0044,225.76,0
tx_000320,2025-01-04 08:00:00,u_00801,d_1760,ip_0301,m_0239,344.95,0
tx_000321,2025-01-04 08:15:00,u_00269,d_1784,ip_0322,m_0035,112.83,0
tx_000322,2025-01-04 08:30:00,ring_u_22_15,ring_d_22,ring_ip_22,ring_m_6,1068.63,1
tx_000323,2025-01-04 08:45:00,u_02290,d_1691,ip_1233,m_0074,253.09,0
tx_000324,2025-01-04 09:00:00,u_02437,d_0902,ip_0780,m_0032,147.06,0
tx_000325,2025-01-04 09:15:00,ring_u_16_4,ring_d_16,ring_ip_16,ring_m_0,848.38,1
tx_000326,2025-01-04 09:30:00,u_00591,d_1562,ip_1120,m_0052,152.74,0
tx_000327,2025-01-04 09:45:00,u_00093,d_0747,ip_1186,m_0109,141.82,0
tx_000328,2025-01-04 10:00:00,u_00353,d_1102,ip_0002,m_0105,225.26,0
tx_000329,2025-01-04 10:15:00,u_01387,d_1167,ip_0237,m_0152,81.7,0
tx_000330,2025-01-04 10:30:00,u_01367,d_0554,ip_1736,m_0142,77.86,0
tx_000331,2025-01-04 10:45:00,u_00927,d_1320,ip_2097,m_0058,134.57,0
tx_000332,2025-01-04 11:00:00,u_00774,d_0902,ip_1841,m_0070,59.12,0
tx_000333,2025-01-04 11:15:00,u_02074,d_0659,ip_1993,m_0058,118.03,0
tx_000334,2025-01-04 11:30:00,u_01150,d_0536,ip_1019,m_0016,1032.32,0
tx_000335,2025-01-04 11:45:00,u_02020,d_1343,ip_1818,m_0195,421.0,0
tx_000336,2025-01-04 12:00:00,u_02408,d_0448,ip_1940,m_0141,201.95,0
tx_000337,2025-01-04 12:15:00,u_00792,d_0223,ip_1964,m_0032,700.42,0
tx_000338,2025-01-04 12:30:00,u_00506,d_1587,ip_0328,m_0099,65.05,0
tx_000339,2025-01-04 12:45:00,u_02382,d_0597,ip_0322,m_0200,1790.84,0
tx_000340,2025-01-04 13:00:00,u_01587,d_1153,ip_0885,m_0085,93.64,0
tx_000341,2025-01-04 13:15:00,u_00727,d_1289,ip_1108,m_0120,1100.81,0
tx_000342,2025-01-04 13:30:00,u_01554,d_1509,ip_2107,m_0223,1095.98,0
tx_000343,2025-01-04 13:45:00,u_01287,d_1126,ip_0699,m_0201,25.71,0
tx_000344,2025-01-04 14:00:00,u_02263,d_1274,ip_1829,m_0210,643.61,0
tx_000345,2025-01-04 14:15:00,u_00639,d_1506,ip_1952,m_0114,111.73,0
tx_000346,2025-01-04 14:30:00,ring_u_24_9,ring_d_24,ring_ip_24,ring_m_0,106.58,1
tx_000347,2025-01-04 14:45:00,u_02340,d_0084,ip_0416,m_0253,250.8,0
tx_000348,2025-01-04 15:00:00,u_00451,d_1337,ip_0532,m_0261,54.17,0
tx_000349,2025-01-04 15:15:00,u_00411,d_0313,ip_0483,m_0016,245.18,0
tx_000350,2025-01-04 15:30:00,u_01332,d_1604,ip_1617,m_0251,57.93,0
tx_000351,2025-01-04 15:45:00,u_00112,d_0087,ip_1510,m_0267,177.16,0
tx_000352,2025-01-04 16:00:00,u_00746,d_0444,ip_0895,m_0282,564.17,0
tx_000353,2025-01-04 16:15:00,u_01087,d_0345,ip_0195,m_0080,218.44,0
tx_000354,2025-01-04 16:30:00,u_02423,d_1086,ip_1145,m_0150,103.57,0
tx_000355,2025-01-04 16:45:00,u_02480,d_0007,ip_1611,m_0012,255.04,0
tx_000356,2025-01-04 17:00:00,u_00378,d_0030,ip_1043,m_0032,36.36,0
tx_000357,2025-01-04 17:15:00,u_02229,d_0907,ip_0589,m_0168,64.14,0
tx_000358,2025-01-04 17:30:00,u_00227,d_1748,ip_1302,m_0061,96.52,0
tx_000359,2025-01-04 17:45:00,u_01871,d_0950,ip_1454,m_0067,325.98,0
tx_000360,2025-01-04 18:00:00,u_02114,d_0802,ip_1300,m_0089,222.69,0
tx_000361,2025-01-04 18:15:00,u_02226,d_1184,ip_1920,m_0137,253.45,0
tx_000362,2025-01-04 18:30:00,u_00558,d_0993,ip_0690,m_0045,144.4,0
tx_000363,2025-01-04 18:45:00,u_02233,d_0692,ip_1341,m_0240,67.48,0
tx_000364,2025-01-04 19:00:00,u_00289,d_1059,ip_1881,m_0200,657.28,0
tx_000365,2025-01-04 19:15:00,u_01297,d_0005,ip_0467,m_0237,73.86,0
tx_000366,2025-01-04 19:30:00,ring_u_18_13,ring_d_18,ring_ip_18,ring_m_2,75.53,1
tx_000367,2025-01-04 19:45:00,u_00789,d_1213,ip_0108,m_0180,132.67,0
tx_000368,2025-01-04 20:00:00,u_00055,d_0614,ip_0824,m_0108,260.6,0
tx_000369,2025-01-04 20:15:00,u_01930,d_0097,ip_0098,m_0293,81.01,0
tx_000370,2025-01-04 20:30:00,u_00838,d_0223,ip_1642,m_0169,425.25,0
tx_000371,2025-01-04 20:45:00,u_01654,d_1559,ip_0195,m_0139,588.91,0
tx_000372,2025-01-04 21:00:00,u_01025,d_0593,ip_1523,m_0124,399.94,0
tx_000373,2025-01-04 21:15:00,u_00934,d_0040,ip_1275,m_0011,173.75,0
tx_000374,2025-01-04 21:30:00,u_02215,d_1311,ip_2173,m_0286,96.05,0
tx_000375,2025-01-04 21:45:00,u_00236,d_0954,ip_0766,m_0245,2495.17,0
tx_000376,2025-01-04 22:00:00,ring_u_21_11,ring_d_21,ring_ip_21,ring_m_5,47.0,1
tx_000377,2025-01-04 22:15:00,u_01866,d_1610,ip_0534,m_0066,358.25,0
tx_000378,2025-01-04 22:30:00,u_00949,d_0564,ip_1181,m_0278,207.01,0
tx_000379,2025-01-04 22:45:00,u_00656,d_1030,ip_0482,m_0052,139.42,0
tx_000380,2025-01-04 23:00:00,u_00013,d_1340,ip_0249,m_0072,178.6,0
tx_000381,2025-01-04 23:15:00,u_02342,d_1095,ip_2086,m_0021,89.1,0
tx_000382,2025-01-04 23:30:00,u_02369,d_0374,ip_1494,m_0086,227.48,0
tx_000383,2025-01-04 23:45:00,u_00602,d_1226,ip_0261,m_0098,203.74,0
tx_000384,2025-01-05 00:00:00,u_00079,d_1338,ip_1359,m_0238,2159.55,0
tx_000385,2025-01-05 00:15:00,u_00306,d_0220,ip_0670,m_0097,433.04,0
tx_000386,2025-01-05 00:30:00,u_00169,d_0297,ip_0396,m_0286,248.61,0
tx_000387,2025-01-05 00:45:00,ring_u_13_9,ring_d_13,ring_ip_13,ring_m_5,495.48,1
tx_000388,2025-01-05 01:00:00,u_02229,d_0214,ip_1732,m_0157,934.06,0
tx_000389,2025-01-05 01:15:00,u_00383,d_1584,ip_0000,m_0177,56.24,0
tx_000390,2025-01-05 01:30:00,u_01866,d_0197,ip_0781,m_0248,123.63,0
tx_000391,2025-01-05 01:45:00,u_00448,d_1753,ip_2026,m_0225,22.04,0
tx_000392,2025-01-05 02:00:00,u_00918,d_1208,ip_0867,m_0260,259.5,0
tx_000393,2025-01-05 02:15:00,u_01498,d_0797,ip_0218,m_0281,346.6,0
tx_000394,2025-01-05 02:30:00,u_01799,d_0483,ip_0942,m_0035,54.84,0
tx_000395,2025-01-05 02:45:00,u_02186,d_0620,ip_1501,m_0028,623.33,0
tx_000396,2025-01-05 03:00:00,u_00111,d_1347,ip_2191,m_0134,72.32,0
tx_000397,2025-01-05 03:15:00,u_00491,d_1355,ip_1383,m_0045,105.38,0
tx_000398,2025-01-05 03:30:00,u_00701,d_0375,ip_0111,m_0148,167.26,0
tx_000399,2025-01-05 03:45:00,u_00775,d_0977,ip_1779,m_0176,730.84,0
tx_000400,2025-01-05 04:00:00,u_02495,d_1787,ip_1716,m_0082,62.92,0
tx_000401,2025-01-05 04:15:00,u_01943,d_0463,ip_1433,m_0029,198.59,0
tx_000402,2025-01-05 04:30:00,u_00801,d_1248,ip_1972,m_0289,322.09,0
tx_000403,2025-01-05 04:45:00,u_02429,d_0309,ip_1692,m_0111,262.03,0
tx_000404,2025-01-05 05:00:00,u_01248,d_1501,ip_0510,m_0251,271.89,0
tx_000405,2025-01-05 05:15:00,u_01251,d_0306,ip_0926,m_0187,317.82,0
tx_000406,2025-01-05 05:30:00,u_01084,d_0535,ip_1116,m_0198,85.22,0
tx_000407,2025-01-05 05:45:00,u_00359,d_0826,ip_1075,m_0234,802.54,0
tx_000408,2025-01-05 06:00:00,u_02335,d_0667,ip_1405,m_0079,132.8,0
tx_000409,2025-01-05 06:15:00,u_00034,d_0306,ip_1543,m_0065,116.3,0
tx_000410,2025-01-05 06:30:00,u_00435,d_1153,ip_0228,m_0299,571.13,0
tx_000411,2025-01-05 06:45:00,u_00574,d_0035,ip_1250,m_0200,79.0,0
tx_000412,2025-01-05 07:00:00,u_00698,d_1770,ip_0085,m_0087,204.44,0
tx_000413,2025-01-05 07:15:00,u_00329,d_0093,ip_1125,m_0193,72.04,0
tx_000414,2025-01-05 07:30:00,u_00044,d_0600,ip_0928,m_0118,1843.16,0
tx_000415,2025-01-05 07:45:00,u_01694,d_1673,ip_0452,m_0257,1493.17,0
tx_000416,2025-01-05 08:00:00,u_02423,d_0279,ip_2179,m_0152,132.92,0
tx_000417,2025-01-05 08:15:00,u_00304,d_0131,ip_0567,m_0094,249.6,0
tx_000418,2025-01-05 08:30:00,u_00741,d_1339,ip_0123,m_0207,149.19,0
tx_000419,2025-01-05 08:45:00,u_01265,d_0131,ip_0788,m_0225,104.73,0
tx_000420,2025-01-05 09:00:00,u_02318,d_1619,ip_1666,m_0111,167.27,0
tx_000421,2025-01-05 09:15:00,u_01735,d_0812,ip_0020,m_0225,142.51,0
tx_000422,2025-01-05 09:30:00,u_01915,d_1564,ip_1084,m_0070,32.44,0
tx_000423,2025-01-05 09:45:00,u_01452,d_0441,ip_0918,m_0071,193.06,0
tx_000424,2025-01-05 10:00:00,u_01042,d_0254,ip_1904,m_0247,142.27,0
tx_000425,2025-01-05 10:15:00,ring_u_15_11,ring_d_15,ring_ip_15,ring_m_7,80.59,1
tx_000426,2025-01-05 10:30:00,u_02160,d_1371,ip_0038,m_0010,137.34,0
tx_000427,2025-01-05 10:45:00,u_02010,d_1639,ip_1243,m_0202,103.51,0
tx_000428,2025-01-05 11:00:00,u_00062,d_0575,ip_0394,m_0091,355.99,0
tx_000429,2025-01-05 11:15:00,u_01788,d_0728,ip_1548,m_0082,252.94,0
tx_000430,2025-01-05 11:30:00,u_00210,d_1039,ip_0611,m_0127,599.47,0
tx_000431,2025-01-05 11:45:00,u_01847,d_0807,ip_1236,m_0135,243.41,0
tx_000432,2025-01-05 12:00:00,u_02064,d_0436,ip_0083,m_0267,121.8,0
tx_000433,2025-01-05 12:15:00,u_00327,d_0675,ip_1525,m_0130,275.0,0
tx_000434,2025-01-05 12:30:00,u_01084,d_1095,ip_1140,m_0089,20.48,0
tx_000435,2025-01-05 12:45:00,u_00309,d_0068,ip_0000,m_0232,1216.44,0
tx_000436,2025-01-05 13:00:00,u_01418,d_0604,ip_0584,m_0162,195.27,0
tx_000437,2025-01-05 13:15:00,u_02318,d_0527,ip_0130,m_0000,1318.77,0
tx_000438,2025-01-05 13:30:00,u_00202,d_0126,ip_0098,m_0189,62.22,0
tx_000439,2025-01-05 13:45:00,u_00993,d_0220,ip_1536,m_0150,48.54,0
tx_000440,2025-01-05 14:00:00,u_02432,d_0892,ip_0941,m_0172,213.97,0
tx_000441,2025-01-05 14:15:00,u_00752,d_0184,ip_1766,m_0055,213.26,0
tx_000442,2025-01-05 14:30:00,u_00330,d_0620,ip_0567,m_0143,208.15,0
tx_000443,2025-01-05 14:45:00,u_01221,d_1009,ip_1578,m_0194,178.72,0
tx_000444,2025-01-05 15:00:00,u_01270,d_1572,ip_1353,m_0203,79.19,0
tx_000445,2025-01-05 15:15:00,u_01657,d_0177,ip_1458,m_0204,33.6,0
tx_000446,2025-01-05 15:30:00,u_00784,d_0782,ip_1821,m_0299,196.99,0
tx_000447,2025-01-05 15:45:00,u_02389,d_0185,ip_1556,m_0150,41.16,0
tx_000448,2025-01-05 16:00:00,u_01302,d_0771,ip_1640,m_0128,37.45,0
tx_000449,2025-01-05 16:15:00,u_00716,d_0864,ip_1627,m_0162,101.43,0
tx_000450,2025-01-05 16:30:00,u_02400,d_1438,ip_0983,m_0098,228.3,0
tx_000451,2025-01-05 16:45:00,u_02312,d_0796,ip_1593,m_0094,1083.29,0
tx_000452,2025-01-05 17:00:00,u_01247,d_1683,ip_1852,m_0207,395.15,0
tx_000453,2025-01-05 17:15:00,u_00062,d_0247,ip_1623,m_0093,622.17,0
tx_000454,2025-01-05 17:30:00,u_01492,d_0095,ip_1336,m_0224,285.33,0
tx_000455,2025-01-05 17:45:00,u_01387,d_0008,ip_0162,m_0223,214.19,0
tx_000456,2025-01-05 18:00:00,u_00370,d_0642,ip_0960,m_0286,1818.54,0
tx_000457,2025-01-05 18:15:00,u_01584,d_0347,ip_0139,m_0039,39.53,0
tx_000458,2025-01-05 18:30:00,u_02101,d_0164,ip_0228,m_0108,98.18,0
tx_000459,2025-01-05 18:45:00,u_00264,d_0424,ip_0794,m_0231,106.15,0
tx_000460,2025-01-05 19:00:00,u_01808,d_1754,ip_1021,m_0128,362.69,0
tx_000461,2025-01-05 19:15:00,u_00350,d_1440,ip_1160,m_0196,55.77,0
tx_000462,2025-01-05 19:30:00,u_01872,d_0033,ip_1980,m_0220,318.44,0
tx_000463,2025-01-05 19:45:00,u_01047,d_1647,ip_1677,m_0265,264.98,0
tx_000464,2025-01-05 20:00:00,u_00016,d_0369,ip_0930,m_0067,334.74,0
tx_000465,2025-01-05 20:15:00,u_02415,d_0730,ip_0736,m_0078,328.73,0
tx_000466,2025-01-05 20:30:00,u_00414,d_0589,ip_1567,m_0141,691.12,0
tx_000467,2025-01-05 20:45:00,u_01490,d_0729,ip_0605,m_0151,141.29,0
tx_000468,2025-01-05 21:00:00,u_00453,d_1369,ip_1943,m_0271,252.18,0
tx_000469,2025-01-05 21:15:00,u_02332,d_1282,ip_1719,m_0011,71.05,0
tx_000470,2025-01-05 21:30:00,u_01845,d_1069,ip_1501,m_0073,56.55,0
tx_000471,2025-01-05 21:45:00,u_02010,d_1128,ip_0548,m_0273,866.82,0
tx_000472,2025-01-05 22:00:00,u_01080,d_1309,ip_1367,m_0184,65.88,0
tx_000473,2025-01-05 22:15:00,u_01168,d_0331,ip_1805,m_0202,281.83,0
tx_000474,2025-01-05 22:30:00,u_01585,d_0712,ip_0158,m_0074,252.41,0
tx_000475,2025-01-05 22:45:00,u_01961,d_0193,ip_0389,m_0186,480.57,0
tx_000476,2025-01-05 23:00:00,u_02117,d_1267,ip_1133,m_0110,28.27,0
tx_000477,2025-01-05 23:15:00,u_00044,d_0787,ip_0790,m_0219,361.84,0
tx_000478,2025-01-05 23:30:00,u_01658,d_1147,ip_1561,m_0027,140.05,0
tx_000479,2025-01-05 23:45:00,u_00272,d_1016,ip_0882,m_0085,81.46,0
tx_000480,2025-01-06 00:00:00,u_00719,d_0492,ip_2192,m_0193,115.49,0
tx_000481,2025-01-06 00:15:00,u_02073,d_0249,ip_0658,m_0181,418.54,0
tx_000482,2025-01-06 00:30:00,u_00626,d_1751,ip_0792,m_0252,308.35,0
tx_000483,2025-01-06 00:45:00,u_01992,d_0527,ip_0007,m_0240,130.59,0
tx_000484,2025-01-06 01:00:00,u_01157,d_0197,ip_0544,m_0004,47.51,0
tx_000485,2025-01-06 01:15:00,u_00581,d_0550,ip_0518,m_0027,50.98,0
tx_000486,2025-01-06 01:30:00,u_00835,d_1624,ip_1678,m_0106,315.14,0
tx_000487,2025-01-06 01:45:00,u_01326,d_0470,ip_0742,m_0287,41.36,0
tx_000488,2025-01-06 02:00:00,u_01912,d_1776,ip_0447,m_0143,131.87,0
tx_000489,2025-01-06 02:15:00,u_01515,d_0829,ip_0689,m_0267,2166.94,0
tx_000490,2025-01-06 02:30:00,u_02333,d_1551,ip_1237,m_0017,234.99,0
tx_000491,2025-01-06 02:45:00,u_02169,d_1175,ip_1728,m_0288,311.76,0
tx_000492,2025-01-06 03:00:00,u_01883,d_0079,ip_2153,m_0018,51.37,0
tx_000493,2025-01-06 03:15:00,u_01507,d_0916,ip_0104,m_0242,43.5,0
tx_000494,2025-01-06 03:30:00,u_00724,d_0750,ip_1850,m_0263,328.92,0
tx_000495,2025-01-06 03:45:00,u_01031,d_0362,ip_0855,m_0088,111.9,0
tx_000496,2025-01-06 04:00:00,u_00297,d_0989,ip_1778,m_0090,479.92,0
tx_000497,2025-01-06 04:15:00,u_00935,d_0185,ip_0082,m_0174,171.25,0
tx_000498,2025-01-06 04:30:00,u_02316,d_1256,ip_1377,m_0216,5199.73,0
tx_000499,2025-01-06 04:45:00,u_01064,d_1479,ip_2047,m_0036,92.54,0
tx_000500,2025-01-06 05:00:00,u_00284,d_0166,ip_0086,m_0071,219.01,0
tx_000501,2025-01-06 05:15:00,u_01629,d_0862,ip_1738,m_0226,67.08,0
tx_000502,2025-01-06 05:30:00,u_02406,d_1179,ip_0251,m_0242,460.39,0
tx_000503,2025-01-06 05:45:00,u_02168,d_0111,ip_2160,m_0046,254.81,0
tx_000504,2025-01-06 06:00:00,u_00685,d_0700,ip_1637,m_0266,62.73,0
tx_000505,2025-01-06 06:15:00,u_01134,d_0464,ip_2002,m_0260,119.43,0
tx_000506,2025-01-06 06:30:00,u_01327,d_0070,ip_1974,m_0260,646.67,0
tx_000507,2025-01-06 06:45:00,u_00619,d_1447,ip_0694,m_0072,573.47,0
tx_000508,2025-01-06 07:00:00,u_00671,d_0800,ip_0915,m_0200,39.87,0
tx_000509,2025-01-06 07:15:00,u_00591,d_1353,ip_1521,m_0048,102.93,0
tx_000510,2025-01-06 07:30:00,u_02486,d_1056,ip_0384,m_0058,1013.73,0
tx_000511,2025-01-06 07:45:00,u_01865,d_1576,ip_0674,m_0021,138.77,0
tx_000512,2025-01-06 08:00:00,u_02102,d_1794,ip_0217,m_0147,197.04,0
tx_000513,2025-01-06 08:15:00,u_02041,d_1083,ip_1954,m_0213,458.03,0
tx_000514,2025-01-06 08:30:00,u_02397,d_0633,ip_0545,m_0059,43.29,0
tx_000515,2025-01-06 08:45:00,u_00263,d_0761,ip_0903,m_0055,64.09,0
tx_000516,2025-01-06 09:00:00,u_02204,d_1485,ip_0995,m_0083,118.66,0
tx_000517,2025-01-06 09:15:00,u_00166,d_0767,ip_0826,m_0059,547.1,0
tx_000518,2025-01-06 09:30:00,u_01188,d_0935,ip_1711,m_0249,454.76,0
tx_000519,2025-01-06 09:45:00,u_01486,d_0349,ip_2010,m_0050,336.89,0
tx_000520,2025-01-06 10:00:00,u_00894,d_1782,ip_1260,m_0083,142.71,0
tx_000521,2025-01-06 10:15:00,u_00365,d_1171,ip_1840,m_0091,507.54,0
tx_000522,2025-01-06 10:30:00,u_00480,d_0594,ip_0243,m_0060,140.8,0
tx_000523,2025-01-06 10:45:00,u_02061,d_1053,ip_2126,m_0282,292.35,0
tx_000524,2025-01-06 11:00:00,u_00796,d_0722,ip_0254,m_0062,408.32,0
tx_000525,2025-01-06 11:15:00,u_00775,d_0278,ip_0146,m_0145,895.0,0
tx_000526,2025-01-06 11:30:00,u_02308,d_1574,ip_0048,m_0169,155.04,0
tx_000527,2025-01-06 11:45:00,u_00359,d_1594,ip_0535,m_0078,114.14,0
tx_000528,2025-01-06 12:00:00,u_02288,d_1502,ip_1841,m_0141,598.89,0
tx_000529,2025-01-06 12:15:00,u_02302,d_0663,ip_0661,m_0051,646.68,0
tx_000530,2025-01-06 12:30:00,u_01496,d_0461,ip_1739,m_0144,95.26,0
tx_000531,2025-01-06 12:45:00,u_00413,d_0089,ip_0933,m_0005,54.32,0
tx_000532,2025-01-06 13:00:00,u_00389,d_1316,ip_0228,m_0131,555.04,0
tx_000533,2025-01-06 13:15:00,u_00711,d_0590,ip_1040,m_0109,31.76,0
tx_000534,2025-01-06 13:30:00,u_01443,d_1605,ip_0511,m_0105,30.18,0
tx_000535,2025-01-06 13:45:00,u_00384,d_1565,ip_0641,m_0033,125.42,0
tx_000536,2025-01-06 14:00:00,u_01139,d_0230,ip_1137,m_0299,164.42,0
tx_000537,2025-01-06 14:15:00,u_00288,d_1650,ip_1738,m_0008,51.42,0
tx_000538,2025-01-06 14:30:00,u_01350,d_0252,ip_1290,m_0043,185.28,0
tx_000539,2025-01-06 14:45:00,u_00052,d_0882,ip_0491,m_0030,193.73,0
tx_000540,2025-01-06 15:00:00,u_01772,d_0853,ip_1578,m_0293,91.8,0
tx_000541,2025-01-06 15:15:00,u_00138,d_1721,ip_1532,m_0095,1133.95,0
tx_000542,2025-01-06 15:30:00,u_00487,d_1183,ip_0521,m_0129,228.09,0
tx_000543,2025-01-06 15:45:00,u_00436,d_1575,ip_1873,m_0225,458.74,0
tx_000544,2025-01-06 16:00:00,u_02077,d_1072,ip_1855,m_0015,34.6,0
tx_000545,2025-01-06 16:15:00,u_00133,d_1485,ip_1328,m_0020,34.3,0
tx_000546,2025-01-06 16:30:00,u_01073,d_1533,ip_0651,m_0054,235.11,0
tx_000547,2025-01-06 16:45:00,u_01477,d_1547,ip_0779,m_0203,948.48,0
tx_000548,2025-01-06 17:00:00,u_01289,d_0740,ip_0966,m_0293,54.06,0
tx_000549,2025-01-06 17:15:00,u_01701,d_0687,ip_0413,m_0186,171.29,0
tx_000550,2025-01-06 17:30:00,u_02007,d_1772,ip_0673,m_0261,43.16,0
tx_000551,2025-01-06 17:45:00,u_00984,d_1361,ip_0295,m_0264,72.34,0
tx_000552,2025-01-06 18:00:00,u_02070,d_1651,ip_0340,m_0082,180.03,0
tx_000553,2025-01-06 18:15:00,u_00794,d_1039,ip_1637,m_0055,90.68,0
tx_000554,2025-01-06 18:30:00,u_02461,d_1672,ip_0282,m_0048,40.22,0
tx_000555,2025-01-06 18:45:00,u_01261,d_1295,ip_1032,m_0238,39.33,0
tx_000556,2025-01-06 19:00:00,u_01840,d_1336,ip_0944,m_0200,22.51,0
tx_000557,2025-01-06 19:15:00,u_02187,d_0320,ip_0101,m_0259,239.03,0
tx_000558,2025-01-06 19:30:00,u_01981,d_1020,ip_1828,m_0152,269.77,0
tx_000559,2025-01-06 19:45:00,u_02127,d_1316,ip_2164,m_0292,268.42,0
tx_000560,2025-01-06 20:00:00,u_01341,d_1369,ip_1404,m_0268,59.79,0
tx_000561,2025-01-06 20:15:00,u_00108,d_1723,ip_1476,m_0242,405.84,0
tx_000562,2025-01-06 20:30:00,u_01232,d_0588,ip_0511,m_0240,300.9,0
tx_000563,2025-01-06 20:45:00,u_00453,d_0544,ip_1857,m_0037,149.5,0
tx_000564,2025-01-06 21:00:00,u_02222,d_1745,ip_1725,m_0223,126.87,0
tx_000565,2025-01-06 21:15:00,ring_u_6_5,ring_d_6,ring_ip_6,ring_m_6,124.9,1
tx_000566,2025-01-06 21:30:00,u_00570,d_0323,ip_1552,m_0087,179.86,0
tx_000567,2025-01-06 21:45:00,ring_u_6_8,ring_d_6,ring_ip_6,ring_m_6,97.32,1
tx_000568,2025-01-06 22:00:00,u_01606,d_1706,ip_1326,m_0105,463.06,0
tx_000569,2025-01-06 22:15:00,u_01428,d_0359,ip_0438,m_0063,114.87,0
tx_000570,2025-01-06 22:30:00,u_02372,d_1409,ip_0726,m_0219,254.33,0
tx_000571,2025-01-06 22:45:00,u_01040,d_0202,ip_0407,m_0049,49.33,0
tx_000572,2025-01-06 23:00:00,u_00705,d_0320,ip_0729,m_0144,307.99,0
tx_000573,2025-01-06 23:15:00,u_00123,d_1412,ip_1958,m_0280,64.66,0
tx_000574,2025-01-06 23:30:00,u_00017,d_1093,ip_0417,m_0047,295.97,0
tx_000575,2025-01-06 23:45:00,u_00934,d_0998,ip_1961,m_0046,2890.17,0
tx_000576,2025-01-07 00:00:00,u_02314,d_1541,ip_0627,m_0282,83.93,0
tx_000577,2025-01-07 00:15:00,ring_u_24_16,ring_d_24,ring_ip_24,ring_m_0,109.9,1
tx_000578,2025-01-07 00:30:00,u_02233,d_0905,ip_1162,m_0138,242.41,0
tx_000579,2025-01-07 00:45:00,u_00254,d_1095,ip_0276,m_0121,70.13,0
tx_000580,2025-01-07 01:00:00,u_00233,d_1331,ip_0404,m_0289,66.99,0
tx_000581,2025-01-07 01:15:00,u_02083,d_0597,ip_0671,m_0217,1579.65,0
tx_000582,2025-01-07 01:30:00,u_00266,d_1140,ip_0131,m_0272,242.98,0
tx_000583,2025-01-07 01:45:00,u_00129,d_0807,ip_1659,m_0027,84.25,0
tx_000584,2025-01-07 02:00:00,u_01010,d_0975,ip_1201,m_0159,121.09,0
tx_000585,2025-01-07 02:15:00,u_02312,d_1552,ip_1861,m_0217,228.33,0
tx_000586,2025-01-07 02:30:00,u_01723,d_0708,ip_1898,m_0010,147.12,0
tx_000587,2025-01-07 02:45:00,u_00247,d_1202,ip_0764,m_0153,209.75,0
tx_000588,2025-01-07 03:00:00,u_02092,d_1695,ip_1797,m_0016,874.46,0
tx_000589,2025-01-07 03:15:00,u_02108,d_1372,ip_0134,m_0270,48.04,0
tx_000590,2025-01-07 03:30:00,u_02001,d_1779,ip_0945,m_0204,282.77,0
tx_000591,2025-01-07 03:45:00,ring_u_16_13,ring_d_16,ring_ip_16,ring_m_0,757.94,1
tx_000592,2025-01-07 04:00:00,u_00599,d_0507,ip_1025,m_0156,90.1,0
tx_000593,2025-01-07 04:15:00,u_02448,d_1784,ip_1626,m_0032,433.62,0
tx_000594,2025-01-07 04:30:00,u_00801,d_1160,ip_1888,m_0241,34.42,0
tx_000595,2025-01-07 04:45:00,u_02005,d_0434,ip_0932,m_0058,13.92,0
tx_000596,2025-01-07 05:00:00,u_01448,d_0570,ip_0603,m_0182,185.77,0
tx_000597,2025-01-07 05:15:00,ring_u_23_5,ring_d_23,ring_ip_23,ring_m_7,4376.8,1
tx_000598,2025-01-07 05:30:00,u_01569,d_1500,ip_1910,m_0047,38.37,0
